m1801,09:08:07.329,2716,335234,2716,291,2717,481,1.80121e+006,9.10952e+009
m1801,09:08:07.787,2716,335234,2716,290,2717,483,1.80121e+006,9.10952e+009
m1801,09:08:08.297,2716,335234,2716,311,2717,483,1.80121e+006,9.10952e+009
m1801,09:08:08.997,2716,335250,2716,303,2717,483,1.80119e+006,9.10996e+009
m1801,09:08:09.777,2716,335250,2716,307,2717,496,1.80119e+006,9.10996e+009
m1801,09:08:10.300,2716,335250,2716,304,2717,496,1.80119e+006,9.10996e+009
m1801,09:08:11.212,2716,335250,2716,304,2717,501,1.80119e+006,9.10996e+009
m1801,09:10:49.326,2717,337740,2716,774,2717,851,1.80057e+006,9.17759e+009
m1801,09:10:50.689,2717,337742,2716,774,2717,850,1.80057e+006,9.17764e+009
m1801,09:10:51.55,2717,337746,2716,773,2717,849,1.80057e+006,9.17775e+009
m1801,09:10:51.545,2717,337746,2716,773,2717,853,1.80057e+006,9.17775e+009
m1801,09:10:52.290,2716,337748,2716,772,2717,853,1.80057e+006,9.1778e+009
m1801,09:10:52.827,2716,337782,2716,761,2717,848,1.80061e+006,9.17873e+009
m1801,09:10:53.273,2716,337796,2716,754,2717,848,1.80061e+006,9.17911e+009
m1801,09:10:53.823,2717,337856,2716,754,2717,818,1.80061e+006,9.18074e+009
m1801,09:10:54.294,2717,337858,2716,754,2717,817,1.80061e+006,9.18079e+009
m1801,09:10:54.733,2717,337858,2716,754,2717,826,1.80061e+006,9.18079e+009
m1801,09:10:56.253,2716,337864,2716,751,2717,826,1.80061e+006,9.18096e+009
m1801,09:10:56.808,2717,337896,2716,1064,2717,810,1.80061e+006,9.18183e+009
m1801,09:10:57.174,2717,337900,2716,1064,2717,808,1.80061e+006,9.18193e+009
m1801,09:10:57.795,2717,337900,2716,1157,2717,793,1.80061e+006,9.18193e+009
m1801,09:10:58.215,2717,337900,2716,1168,2717,793,1.80061e+006,9.18193e+009
m1801,09:10:58.742,2717,337900,2716,1168,2717,786,1.80061e+006,9.18193e+009
m1801,09:10:59.309,2717,337900,2716,1170,2717,786,1.80061e+006,9.18193e+009
m1801,09:11:00.310,2717,337900,2716,1171,2717,791,1.80061e+006,9.18193e+009
m1801,09:11:01.198,2717,337900,2716,1172,2717,791,1.80061e+006,9.18193e+009
m1801,09:11:02.286,2717,337900,2716,1191,2717,791,1.80061e+006,9.18193e+009
m1801,09:11:02.417,2717,337900,2716,1191,2717,792,1.80061e+006,9.18193e+009
m1801,09:11:03.295,2716,338044,2716,817,2717,720,1.80065e+006,9.18585e+009
m1801,09:11:03.794,2717,338046,2716,786,2717,740,1.80065e+006,9.1859e+009
m1801,09:13:21.307,2716,340964,2715,822,2716,289,1.80021e+006,9.26516e+009
m1801,09:13:21.621,2716,340964,2715,822,2716,275,1.80021e+006,9.26516e+009
m1801,09:13:22.296,2716,340976,2715,820,2716,271,1.80022e+006,9.26548e+009
m1801,09:13:22.793,2716,340996,2715,826,2716,262,1.80022e+006,9.26603e+009
m1801,09:13:23.324,2716,341004,2715,825,2716,258,1.80023e+006,9.26624e+009
m1801,09:13:24.791,2716,341006,2715,829,2716,257,1.80023e+006,9.2663e+009
m1801,09:13:25.821,2716,341012,2715,832,2716,254,1.80023e+006,9.26646e+009
m1801,09:13:25.850,2716,341012,2715,833,2716,254,1.80023e+006,9.26646e+009
m1801,09:13:27.271,2716,341012,2715,833,2716,274,1.80023e+006,9.26646e+009
m1801,09:13:27.683,2716,341012,2715,834,2716,274,1.80023e+006,9.26646e+009
m1801,09:13:28.15,2715,341016,2715,833,2716,274,1.80023e+006,9.26657e+009
m1801,09:13:28.748,2716,341020,2715,832,2716,273,1.80023e+006,9.26668e+009
m1801,09:13:29.327,2716,341020,2715,838,2716,273,1.80023e+006,9.26668e+009
m1801,09:13:29.795,2716,341198,2715,766,2716,176,1.80019e+006,9.27151e+009
m1801,09:13:30.296,2716,341202,2715,756,2716,174,1.80018e+006,9.27162e+009
m1801,09:13:30.673,2716,341206,2715,750,2716,172,1.80018e+006,9.27173e+009
m1801,09:13:31.294,2716,341222,2715,753,2716,164,1.80018e+006,9.27216e+009
m1801,09:13:31.794,2716,341302,2715,763,2716,124,1.80015e+006,9.27434e+009
m1801,09:13:32.307,2716,341604,2716,397,2717,675,1.80013e+006,9.28254e+009
m1801,09:13:32.801,2716,341610,2716,435,2717,687,1.80013e+006,9.2827e+009
m1801,09:13:33.227,2716,341610,2716,360,2717,687,1.80013e+006,9.2827e+009
m1801,09:13:33.713,2716,341610,2716,361,2717,688,1.80013e+006,9.2827e+009
m1801,09:13:34.616,2716,341610,2716,364,2717,688,1.80013e+006,9.2827e+009
m1801,09:13:35.313,2716,341612,2716,363,2717,688,1.80013e+006,9.28276e+009
m1801,09:13:35.798,2717,341614,2716,363,2717,684,1.80013e+006,9.28281e+009
m1801,09:13:36.53,2717,341614,2716,374,2717,684,1.80013e+006,9.28281e+009
m1801,09:13:36.682,2716,341616,2716,373,2717,687,1.80013e+006,9.28286e+009
m1801,09:13:37.210,2716,341616,2716,375,2717,689,1.80013e+006,9.28286e+009
m1801,09:13:37.695,2716,341618,2716,374,2717,689,1.80013e+006,9.28292e+009
m1801,09:13:38.211,2717,341628,2716,374,2717,684,1.80014e+006,9.28319e+009
m1801,09:17:29.786,2716,348868,2715,1302,2716,1055,1.80217e+006,9.47983e+009
m1801,09:17:30.297,2716,348868,2715,1306,2716,1055,1.80217e+006,9.47983e+009
m1801,09:17:30.652,2716,348868,2715,1307,2716,1055,1.80217e+006,9.47983e+009
m1801,09:17:31.162,2715,348876,2715,1303,2716,1055,1.80217e+006,9.48004e+009
m1801,09:17:32.123,2716,348878,2715,1303,2716,1054,1.80217e+006,9.4801e+009
m1801,09:17:32.720,2716,348886,2715,1303,2716,1051,1.80217e+006,9.48032e+009
m1801,09:17:33.223,2716,348886,2715,1323,2716,1051,1.80217e+006,9.48032e+009
m1801,09:17:33.658,2716,348886,2715,1324,2716,1051,1.80217e+006,9.48032e+009
m1801,09:17:34.232,2716,348886,2715,1326,2716,1051,1.80217e+006,9.48032e+009
m1801,09:17:35.752,2716,348888,2715,1327,2716,1050,1.80217e+006,9.48037e+009
m1801,09:17:36.194,2716,348888,2715,1328,2716,1050,1.80217e+006,9.48037e+009
m1801,09:17:36.785,2716,348888,2715,1347,2716,1050,1.80217e+006,9.48037e+009
m1801,09:17:37.301,2716,348890,2715,1347,2716,1072,1.80217e+006,9.48042e+009
m1801,09:17:37.761,2716,348892,2715,1348,2716,1072,1.80218e+006,9.48048e+009
m1801,09:17:38.656,2716,348894,2715,1348,2716,1071,1.80218e+006,9.48053e+009
m1801,09:17:39.86,2715,348896,2715,1348,2716,1073,1.80218e+006,9.48059e+009
m1801,09:17:39.774,2716,348900,2715,1346,2716,1072,1.80218e+006,9.4807e+009
m1801,09:17:40.209,2716,348900,2715,1343,2716,1072,1.80218e+006,9.4807e+009
m1801,09:17:40.785,2716,348914,2715,1341,2716,1067,1.80218e+006,9.48108e+009
m1801,09:17:40.946,2716,348916,2715,1341,2716,1066,1.80218e+006,9.48113e+009
m1801,09:17:43.306,2715,348918,2715,1340,2716,1066,1.80218e+006,9.48118e+009
m1801,09:17:43.820,2716,348922,2715,1340,2716,1064,1.80218e+006,9.48129e+009
m1801,09:17:45.764,2716,348922,2715,1341,2716,1064,1.80218e+006,9.48129e+009
m1801,09:17:46.20,2715,348924,2715,1342,2716,1064,1.80218e+006,9.48135e+009
m1801,09:17:47.268,2716,348948,2715,1416,2716,1052,1.80217e+006,9.482e+009
m1801,09:17:48.785,2715,348954,2715,1414,2716,1052,1.80217e+006,9.48216e+009
m1801,09:17:49.287,2715,348956,2715,1413,2716,1053,1.80217e+006,9.48222e+009
m1801,09:17:49.690,2716,348976,2715,1413,2716,1043,1.80217e+006,9.48276e+009
m1801,09:17:50.296,2716,348976,2715,1413,2716,1045,1.80217e+006,9.48276e+009
m1801,09:17:51.283,2716,349000,2715,1413,2716,1033,1.80217e+006,9.48341e+009
m1801,09:17:51.483,2715,349006,2715,1411,2716,1033,1.80217e+006,9.48357e+009
m1801,09:17:52.290,2716,349028,2715,1411,2716,1036,1.80217e+006,9.48417e+009
m1801,09:17:53.295,2715,349030,2715,1427,2716,236,1.80217e+006,9.48423e+009
