rb1801,09:08:06.500,3828,1671102,3827,11,3828,222,3.11327e+006,6.4591e+010
rb1801,09:08:07.0,3827,1671154,3827,5,3828,225,3.11326e+006,6.4593e+010
rb1801,09:08:07.500,3827,1671194,3827,15,3828,234,3.11326e+006,6.45945e+010
rb1801,09:08:08.0,3827,1671252,3827,2,3828,224,3.11326e+006,6.45967e+010
rb1801,09:08:08.500,3826,1671310,3826,57,3827,5,3.11327e+006,6.45989e+010
rb1801,09:08:09.0,3826,1671332,3826,48,3827,4,3.11328e+006,6.45998e+010
rb1801,09:08:09.500,3827,1671386,3827,2,3828,44,3.11326e+006,6.46018e+010
rb1801,09:08:10.0,3828,1671416,3826,75,3828,42,3.11325e+006,6.4603e+010
rb1801,09:08:10.500,3826,1671688,3825,924,3826,104,3.11341e+006,6.46134e+010
rb1801,09:08:11.0,3826,1671920,3826,99,3827,15,3.1134e+006,6.46223e+010
rb1801,09:10:49.0,3829,1746200,3828,57,3829,149,3.11374e+006,6.74613e+010
rb1801,09:10:49.500,3829,1746236,3828,33,3829,154,3.11374e+006,6.74627e+010
rb1801,09:10:50.0,3829,1746274,3828,297,3829,151,3.11372e+006,6.74641e+010
rb1801,09:10:50.500,3829,1746392,3828,293,3829,109,3.11364e+006,6.74687e+010
rb1801,09:10:51.0,3829,1746408,3828,290,3829,118,3.11364e+006,6.74693e+010
rb1801,09:10:51.500,3828,1746472,3828,286,3829,91,3.11362e+006,6.74717e+010
rb1801,09:10:52.0,3829,1746514,3828,280,3829,76,3.11361e+006,6.74733e+010
rb1801,09:10:52.500,3829,1746680,3829,114,3830,458,3.11358e+006,6.74797e+010
rb1801,09:10:53.0,3829,1746740,3829,146,3830,447,3.11359e+006,6.7482e+010
rb1801,09:10:53.500,3829,1747192,3829,90,3830,284,3.11372e+006,6.74993e+010
rb1801,09:10:54.0,3829,1747444,3829,114,3830,280,3.11378e+006,6.75089e+010
rb1801,09:10:54.500,3830,1747642,3829,105,3830,289,3.11378e+006,6.75165e+010
rb1801,09:10:55.0,3830,1748014,3829,104,3830,124,3.11357e+006,6.75308e+010
rb1801,09:10:55.500,3829,1748228,3829,115,3830,36,3.11355e+006,6.7539e+010
rb1801,09:10:56.0,3830,1748324,3830,143,3831,265,3.11362e+006,6.75426e+010
rb1801,09:10:56.500,3830,1748360,3830,177,3831,267,3.11364e+006,6.7544e+010
rb1801,09:10:57.0,3830,1748400,3830,186,3831,256,3.11364e+006,6.75456e+010
rb1801,09:10:57.500,3831,1748530,3830,185,3831,204,3.11366e+006,6.75505e+010
rb1801,09:10:58.0,3830,1748666,3830,142,3831,194,3.11359e+006,6.75557e+010
rb1801,09:10:58.500,3829,1749022,3829,627,3830,392,3.11349e+006,6.75694e+010
rb1801,09:10:59.0,3830,1749124,3829,586,3830,361,3.11346e+006,6.75733e+010
rb1801,09:10:59.500,3830,1749218,3829,586,3830,545,3.11341e+006,6.75769e+010
rb1801,09:11:00.0,3830,1749272,3829,580,3830,540,3.11339e+006,6.7579e+010
rb1801,09:11:00.500,3830,1749348,3829,570,3830,530,3.1134e+006,6.75819e+010
rb1801,09:11:01.0,3829,1749564,3829,508,3830,571,3.11333e+006,6.75901e+010
rb1801,09:11:01.500,3830,1749642,3829,482,3830,662,3.11332e+006,6.75931e+010
rb1801,09:11:02.0,3829,1750662,3828,291,3829,186,3.11404e+006,6.76322e+010
rb1801,09:11:02.500,3828,1750972,3828,141,3829,211,3.11386e+006,6.7644e+010
rb1801,09:11:03.0,3828,1751398,3827,505,3828,941,3.11386e+006,6.76604e+010
rb1801,09:13:20.500,3828,1779400,3827,174,3828,1,3.11331e+006,6.87321e+010
rb1801,09:13:21.0,3828,1779410,3828,2,3829,152,3.11332e+006,6.87325e+010
rb1801,09:13:21.500,3829,1779422,3828,7,3829,148,3.11331e+006,6.8733e+010
rb1801,09:13:22.0,3829,1779772,3829,328,3830,87,3.11338e+006,6.87464e+010
rb1801,09:13:22.500,3829,1779782,3829,325,3830,60,3.11339e+006,6.87468e+010
rb1801,09:13:23.0,3829,1779784,3829,324,3830,55,3.11339e+006,6.87468e+010
rb1801,09:13:23.500,3829,1779874,3829,330,3830,16,3.11337e+006,6.87503e+010
rb1801,09:13:24.0,3830,1779920,3830,10,3831,424,3.11337e+006,6.8752e+010
rb1801,09:13:24.500,3830,1779936,3830,21,3831,473,3.11336e+006,6.87527e+010
rb1801,09:13:25.0,3830,1779954,3830,64,3831,472,3.11335e+006,6.87533e+010
rb1801,09:13:25.500,3830,1780048,3830,27,3831,472,3.11333e+006,6.87569e+010
rb1801,09:13:26.0,3830,1780072,3830,15,3831,440,3.11332e+006,6.87579e+010
rb1801,09:13:26.500,3830,1780094,3830,10,3831,442,3.11332e+006,6.87587e+010
rb1801,09:13:27.0,3830,1780118,3829,344,3830,3,3.11332e+006,6.87596e+010
rb1801,09:13:27.500,3831,1780172,3830,49,3831,437,3.11332e+006,6.87617e+010
rb1801,09:13:28.0,3830,1780236,3830,2,3831,437,3.11334e+006,6.87641e+010
rb1801,09:13:28.500,3831,1780870,3829,41,3831,136,3.11351e+006,6.87884e+010
rb1801,09:13:29.0,3829,1780874,3829,329,3830,1,3.11351e+006,6.87886e+010
rb1801,09:13:29.500,3831,1780950,3830,15,3831,152,3.11355e+006,6.87915e+010
rb1801,09:13:30.0,3830,1780958,3830,54,3831,136,3.11355e+006,6.87918e+010
rb1801,09:13:30.500,3830,1780978,3830,59,3831,129,3.11354e+006,6.87926e+010
rb1801,09:13:31.0,3831,1780984,3830,108,3831,126,3.11353e+006,6.87928e+010
rb1801,09:13:31.500,3831,1781272,3831,1,3832,400,3.11353e+006,6.88038e+010
rb1801,09:13:32.0,3832,1781338,3831,5,3832,372,3.11357e+006,6.88064e+010
rb1801,09:13:32.500,3831,1781432,3830,128,3831,83,3.11355e+006,6.881e+010
rb1801,09:13:33.0,3830,1781462,3830,127,3831,72,3.11356e+006,6.88111e+010
rb1801,09:13:33.500,3831,1781490,3830,125,3831,106,3.11357e+006,6.88122e+010
rb1801,09:13:34.0,3831,1781526,3830,71,3831,100,3.11358e+006,6.88136e+010
rb1801,09:13:34.500,3831,1781536,3830,73,3831,146,3.11358e+006,6.88139e+010
rb1801,09:13:35.0,3831,1781686,3830,76,3831,86,3.11357e+006,6.88197e+010
rb1801,09:13:35.500,3830,1781702,3830,77,3831,74,3.11357e+006,6.88203e+010
rb1801,09:13:36.0,3831,1781710,3830,111,3831,71,3.11356e+006,6.88206e+010
rb1801,09:13:36.500,3831,1781724,3830,111,3831,66,3.11355e+006,6.88211e+010
rb1801,09:13:37.0,3830,1781956,3829,73,3830,395,3.11343e+006,6.883e+010
rb1801,09:13:37.500,3830,1781974,3829,41,3830,521,3.11343e+006,6.88307e+010
rb1801,09:17:29.0,3821,1850040,3820,394,3821,472,3.11645e+006,7.14321e+010
rb1801,09:17:29.500,3821,1850162,3820,343,3821,495,3.11646e+006,7.14368e+010
rb1801,09:17:30.0,3820,1850254,3820,320,3821,481,3.11649e+006,7.14403e+010
rb1801,09:17:30.500,3821,1850518,3820,221,3821,469,3.11669e+006,7.14504e+010
rb1801,09:17:31.0,3820,1850574,3820,216,3821,451,3.11668e+006,7.14525e+010
rb1801,09:17:31.500,3821,1850630,3820,205,3821,407,3.11671e+006,7.14546e+010
rb1801,09:17:32.0,3820,1850664,3820,189,3821,408,3.1167e+006,7.14559e+010
rb1801,09:17:32.500,3820,1850864,3820,95,3821,404,3.11682e+006,7.14636e+010
rb1801,09:17:33.0,3820,1850890,3820,89,3821,407,3.11684e+006,7.14646e+010
rb1801,09:17:33.500,3820,1850914,3820,83,3821,401,3.11685e+006,7.14655e+010
rb1801,09:17:34.0,3821,1850962,3820,65,3821,396,3.11689e+006,7.14673e+010
rb1801,09:17:34.500,3820,1850990,3820,155,3821,389,3.11691e+006,7.14684e+010
rb1801,09:17:35.0,3821,1851132,3820,85,3821,386,3.11695e+006,7.14738e+010
rb1801,09:17:35.500,3820,1851162,3820,102,3821,375,3.11697e+006,7.1475e+010
rb1801,09:17:36.0,3821,1851186,3820,213,3821,368,3.11698e+006,7.14759e+010
rb1801,09:17:36.500,3820,1851240,3820,189,3821,368,3.11694e+006,7.14779e+010
rb1801,09:17:37.0,3821,1851288,3820,176,3821,365,3.11694e+006,7.14798e+010
rb1801,09:17:37.500,3820,1851306,3820,197,3821,359,3.11694e+006,7.14805e+010
rb1801,09:17:38.0,3821,1851486,3820,116,3821,354,3.11711e+006,7.14873e+010
rb1801,09:17:38.500,3820,1851510,3820,117,3821,351,3.11714e+006,7.14883e+010
rb1801,09:17:39.0,3820,1851528,3820,119,3821,343,3.11714e+006,7.14889e+010
rb1801,09:17:39.500,3820,1851550,3820,117,3821,334,3.11717e+006,7.14898e+010
rb1801,09:17:40.0,3821,1851594,3820,117,3821,313,3.11717e+006,7.14915e+010
rb1801,09:17:40.500,3821,1851670,3820,117,3821,277,3.11724e+006,7.14944e+010
rb1801,09:17:41.0,3820,1851728,3820,236,3821,256,3.1173e+006,7.14966e+010
rb1801,09:17:41.500,3821,1851938,3820,374,3821,157,3.11734e+006,7.15046e+010
rb1801,09:17:42.0,3821,1852280,3821,218,3822,42,3.11745e+006,7.15177e+010
rb1801,09:17:42.500,3821,1852312,3821,242,3822,33,3.11749e+006,7.15189e+010
rb1801,09:17:43.0,3822,1852380,3822,22,3823,370,3.11744e+006,7.15215e+010
rb1801,09:17:43.500,3822,1852392,3822,41,3823,343,3.11744e+006,7.1522e+010
rb1801,09:17:44.0,3823,1852574,3822,39,3823,256,3.11745e+006,7.15289e+010
rb1801,09:17:44.500,3822,1852612,3822,36,3823,255,3.11747e+006,7.15304e+010
rb1801,09:17:45.0,3820,1853612,3822,5,3823,256,3.11819e+006,7.15686e+010
rb1801,09:17:45.500,3822,1853624,3821,11,3822,95,3.11818e+006,7.1569e+010
rb1801,09:17:46.0,3822,1853626,3821,19,3822,91,3.11818e+006,7.15691e+010
rb1801,09:17:46.500,3822,1853654,3821,15,3822,92,3.11816e+006,7.15702e+010
rb1801,09:17:47.0,3822,1853770,3821,6,3822,44,3.11816e+006,7.15746e+010
rb1801,09:17:47.500,3821,1853778,3821,4,3822,51,3.11817e+006,7.15749e+010
rb1801,09:17:48.0,3822,1853812,3821,9,3822,42,3.11817e+006,7.15762e+010
rb1801,09:17:48.500,3822,1853826,3821,26,3822,70,3.11818e+006,7.15768e+010
rb1801,09:17:49.0,3820,1854126,3819,393,3820,355,3.1184e+006,7.15882e+010
rb1801,09:17:49.500,3820,1854802,3819,391,3820,74,3.11848e+006,7.1614e+010
rb1801,09:17:50.0,3821,1854974,3820,43,3821,23,3.11839e+006,7.16206e+010
rb1801,09:17:50.500,3821,1855266,3819,332,3821,33,3.11841e+006,7.16318e+010
rb1801,09:17:51.0,3820,1855300,3819,332,3820,186,3.11844e+006,7.16331e+010
rb1801,09:17:51.500,3820,1855384,3819,290,3820,152,3.11849e+006,7.16363e+010
rb1801,09:17:52.0,3820,1855632,3819,275,3820,44,3.11853e+006,7.16457e+010
rb1801,09:17:52.500,3820,1855708,3819,304,3820,12,3.11857e+006,7.16486e+010
